Node_Index,Min_Distance_to_Original,Mean_Distance_to_Original,Max_Distance_to_Original,Min_Distance_to_Generated,Mean_Distance_to_Generated,Novelty_Score,Is_Novel
36,0.10583961009979248,0.39488115906715393,0.5954821109771729,6.318092346191406e-05,inf,0.9986658692359924,True
37,0.11536812782287598,0.41618773341178894,0.6243839263916016,0.00025069713592529297,inf,1.088573694229126,True
38,0.10601669549942017,0.39823663234710693,0.605197548866272,3.248453140258789e-05,inf,1.000336766242981,True
39,0.10410094261169434,0.3940640389919281,0.5970993638038635,2.3603439331054688e-05,inf,0.9822604060173035,True
40,0.10369366407394409,0.39157727360725403,0.5953105688095093,2.1576881408691406e-05,inf,0.9784175157546997,True
41,0.09835952520370483,0.39472270011901855,0.5964024066925049,0.0001575946807861328,inf,0.9280864000320435,False
42,0.10727530717849731,0.38476258516311646,0.5822569727897644,0.00026100873947143555,inf,1.0122126340866089,True
43,0.12462502717971802,0.4237852394580841,0.626690149307251,0.00029718875885009766,inf,1.1759185791015625,True
44,0.10059112310409546,0.40292271971702576,0.6048117280006409,0.00014716386795043945,inf,0.9491429924964905,False
45,0.09743338823318481,0.38454288244247437,0.5811542272567749,0.00013428926467895508,inf,0.9193477034568787,False
46,0.1089017391204834,0.39805924892425537,0.5946547985076904,0.00010865926742553711,inf,1.0275590419769287,True
47,0.10924190282821655,0.41099318861961365,0.6201534271240234,8.58306884765625e-06,inf,1.0307687520980835,True
48,0.10660457611083984,0.40639299154281616,0.6135928630828857,4.357099533081055e-05,inf,1.005883812904358,True
49,0.09625852108001709,0.39628228545188904,0.5990608334541321,0.0001920461654663086,inf,0.9082620739936829,False
50,0.10572981834411621,0.4259566366672516,0.62992262840271,0.00029224157333374023,inf,0.9976299405097961,True
51,0.10595059394836426,0.41745078563690186,0.6164271235466003,0.00025409460067749023,inf,0.999713122844696,True
52,0.10753321647644043,0.3972914516925812,0.6027218699455261,8.153915405273438e-05,inf,1.0146461725234985,True
53,0.10156255960464478,0.3930570185184479,0.600030779838562,9.274482727050781e-05,inf,0.9583091139793396,True
54,0.11604303121566772,0.39838969707489014,0.5880788564682007,0.00031310319900512695,inf,1.0949418544769287,True
55,0.10218560695648193,0.40096282958984375,0.6117649078369141,3.49879264831543e-05,inf,0.9641879796981812,True
56,0.10246175527572632,0.387578547000885,0.5908771753311157,9.912252426147461e-05,inf,0.9667936563491821,True
57,0.09605330228805542,0.38821685314178467,0.5906158685684204,8.285045623779297e-05,inf,0.9063256978988647,False
58,0.10553652048110962,0.4182578921318054,0.6279528141021729,9.363889694213867e-05,inf,0.9958060383796692,True
59,0.112246572971344,0.4146330654621124,0.626280665397644,3.254413604736328e-05,inf,1.0591198205947876,True
60,0.105693519115448,0.3956807851791382,0.5978402495384216,5.2809715270996094e-05,inf,0.9972874522209167,True
